trial,score,cv_score,mac,n_factors,optional,all_factors
36,4.665299529088752,4.683450827768325,0.07260519471829305,7,x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_liquidity_indicator,x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_liquidity_indicator
25,4.35606492478232,4.3763841481354016,0.08127689341232794,8,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
15,4.3131125741658245,4.336404074273551,0.09316600043090542,8,x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
19,4.128899607230223,4.146566786995571,0.07066871906139054,8,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
18,4.064598648322868,4.082920575018251,0.07328770678153158,9,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest|x_liquidity_indicator
14,3.751707819308376,3.7692481860390727,0.0701614669227865,8,x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
10,3.7429402521054604,3.7574523191828515,0.058048268309564,8,x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator,x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator
38,3.6311005207527653,3.650418482793212,0.0772718481617862,7,x_price_ma250_dev|x_market_depth_imbalance|x_kurtosis|x_price_impact|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_price_ma250_dev|x_market_depth_imbalance|x_kurtosis|x_price_impact|x_price_volume_trend|x_open_interest|x_liquidity_indicator
5,3.5893599506007883,3.6056463842579825,0.0651457346287762,7,x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator,x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator
23,3.5585118491662326,3.58077616261292,0.08905725378674974,7,x_price_ma250_dev|x_market_depth_imbalance|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_price_ma250_dev|x_market_depth_imbalance|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
13,3.2672421467855157,3.2901212399411315,0.09151637262246355,9,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend
17,3.258338571195248,3.281588349614362,0.09299911367645593,8,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest
26,3.1405014991347673,3.1611191335231137,0.08247053755338536,10,x_skewness|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_skewness|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
7,3.1198352286887063,3.1404873336209906,0.08260841972913696,6,x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_price_volume_trend|x_liquidity_indicator,x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_price_volume_trend|x_liquidity_indicator
39,3.1157723356683946,3.1320439555308592,0.06508647944985835,9,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_liquidity_indicator,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_liquidity_indicator
6,3.0012879432617376,3.0239719671974497,0.09073609574284819,5,x_price_ma250_dev|x_kurtosis|x_boll_lower|x_open_interest|x_liquidity_indicator,x_price_ma250_dev|x_kurtosis|x_boll_lower|x_open_interest|x_liquidity_indicator
28,2.8909447623003435,2.9192072337604333,0.1130498858403594,7,x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest,x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest
21,2.7449698090161694,2.766201349729548,0.08492616285351409,8,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_price_ma250_dev|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
4,2.42601438867096,2.445189981106659,0.0767023697427962,8,x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator,x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_boll_lower|x_parkinson_volatility|x_open_interest|x_liquidity_indicator
29,2.3687349321369866,2.3849618164434343,0.06490753722579128,8,x_skewness|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_skewness|x_market_depth_imbalance|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
2,2.295583060753902,2.306403095511839,0.04328013903174761,5,x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower,x_market_depth_imbalance|x_amihud_volatility|x_kurtosis|x_price_impact|x_boll_lower
9,2.2808163311090173,2.3001288130904545,0.07724992792574828,6,x_skewness|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_open_interest|x_liquidity_indicator,x_skewness|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_open_interest|x_liquidity_indicator
20,2.2261533300979965,2.241539294191102,0.06154385637242192,6,x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower,x_price_ma250_dev|x_market_depth_imbalance|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower
1,2.0506834642090173,2.077218107819839,0.10613857444328696,5,x_price_ma250_dev|x_market_depth_imbalance|x_price_impact|x_price_volume_trend|x_open_interest,x_price_ma250_dev|x_market_depth_imbalance|x_price_impact|x_price_volume_trend|x_open_interest
3,1.8584040656445662,1.8724916082853134,0.056350170562989174,6,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_price_impact|x_boll_lower|x_liquidity_indicator,x_skewness|x_price_ma250_dev|x_market_depth_imbalance|x_price_impact|x_boll_lower|x_liquidity_indicator
