datetime,open,high,low,y_close,x_volume,x_turnover,x_open_interest,x_delta,x_buy_vol,x_sell_vol,x_vwap_pv,x_bvwap_pv,x_bvwap_v,x_delta_l2,x_buy_vol_l2,x_sell_vol_l2,bar_period,dominant_id,trading_date,x_ma5_60min,x_ma20_60min,x_ma60_60min,x_ma5_ma20_60min,x_ma20_ma60_60min,x_price_ma250_dev_60min,x_return_1_60min,x_log_return_1_60min,x_mom5_60min,x_mom20_60min,x_snr_60min,x_price_accel_60min,x_price_reversal_60min,x_intraday_return_60min,x_gap_ratio_60min,x_overnight_return_60min,x_volatility_60min,x_realized_vol_60min,x_atr_60min,x_intraday_vol_60min,x_parkinson_vol_60min,x_vol_ratio_10_30_60min,x_overnight_vol_60min,x_price_jump_60min,x_rsi14_60min,x_macd_60min,x_macd_signal_60min,x_macd_hist_60min,x_stoch_k_60min,x_stoch_d_60min,x_cci_60min,x_adx_60min,x_williams_r_60min,x_aroon_osc_60min,x_trix_60min,x_ultosc_60min,x_sar_diff_60min,x_boll_pos_60min,x_boll_upper_60min,x_boll_lower_60min,x_roc_60min,x_keltner_pos_60min,x_donchian_pos_60min,x_close_pos_ratio_60min,x_price_channel_breakout_60min,x_skew_60min,x_kurtosis_60min,x_hurst_60min,x_fractal_dim_60min,x_high_low_ratio_60min,x_bid_ask_proxy_60min,x_liquidity_60min,x_price_impact_60min,x_market_depth_imbalance_60min,x_vol_mom_60min,x_rel_vol_60min,x_vol_ma_ratio_60min,x_vol_accel_60min,x_vol_change_rate_60min,x_vol_price_corr_60min,x_pvt_60min,x_vol_weighted_return_60min,x_money_flow_ratio_60min,x_ease_of_movement_60min,x_obv_60min,x_mfi_60min,x_chaikin_osc_60min,x_ad_line_60min,x_volume_profile_60min,x_vwap_60min,x_vwap_dev_60min,x_vwap_slope_60min,x_bvwap_60min,x_bvwap_dev_60min,x_bvwap_slope_60min,x_cvd_60min,x_price_delta_60min,x_price_delta_volume_60min,x_price_delta_trend_60min,x_ofi_60min,x_effort_vs_result_60min,x_distribute_60min,x_trend_60min,x_trend1_60min,x_absorption_60min,x_break_position_60min,x_vol_ratio_60min,x_trend_break_60min,x_trend_break2_60min,x_trend_break_watch_60min,x_vpin_60min,x_vpin_zscore_60min,x_vpin_zscore_filtered_60min,x_delta_x_vpin_60min,x_ad_60min,x_qstick_60min,x_sharpe_60min,x_rvi_60min,x_klinger_60min,x_linearreg_ma_60min
2026-02-12 22:00:00,8790.0,8828.0,8780.0,8796.0,56807.0,5.0037146e+09,397861,-1804.4242,25967.787,27772.213,500376590.0,10970353254.0,1244916.0,-2115.0,14073.0,16188.0,22:00,P2605,2026-02-13,8813.6,8892.6,,0.9911162089827497,,-1.2166360947853172,0.0013661385,0.0013652061,-0.008789718,-0.020271778,-3.0304814144874834,0.00068950653,-0.0013661385,0.00068259385,0.0006830601,0.0006830601,0.0024001284261811638,0.002404246166442218,33.42857142857143,0.005452048,0.00276308550733679,,0.000682836,0,31.451778210664244,,,,4.5021355262319105,5.04617677057436,-141.66413604616167,,-90.47619047619048,78.57142857142857,,,-0.008454431179294123,0.09787842762604976,9012.71292931851,8772.48707068149,-1.1241008,-0.030932647875459057,0.06779661016949153,0.33333334,0,-0.6422828814308368,1.2432364405854528,,2.5891701974770953,1.0041782200336455,0.004168927320279181,372055014809.6,-0.9781728444133009,-0.039589811596853854,0.8407972,1.298861349917688,1.0446771538320834,-49946.805,1.1959488,0.16646812830495938,-745.8959,-0.001221868334205534,0.24244927353994244,,-190099.0,24.244927771873982,-46981.36785848631,-157563.73138859385,0.6,88082.71,-0.901122311489388,-141.184375,8812.12327096768,-0.012599309514873579,-15.728165719825775,-20162.492,-2.4650934,-140034.56,164.66243,-0.033576958,-3599.015,0.0,0.0,0.0,0.0,-0.40540540540540543,,0.0,,,0.20570638761087584,1.1885048987021536,0.0,-371.1815827345107,-0.3638815702384354,-0.0011632141000258603,-0.42591115584138534,-0.3803997383019792,0.0132614299035241,0.0011432000600250937
2026-02-12 23:00:00,8798.0,8824.0,8790.0,8800.0,33016.0,2.9068595e+09,393716,1846.0382,16867.52,15021.48,290684618.0,10338880440.0,1174377.0,2372.0,10994.0,8622.0,23:00,P2605,2026-02-13,8803.6,8882.2,,0.9911508410078583,,-1.1253730270017601,0.00045478344,0.00045468,-0.0056497455,-0.023090601,-3.6523131920747876,0.0031592846,-0.00045478344,0.00022732439,0.00022737608,0.00022737608,0.0022026616321291475,0.002207517666019018,33.857142857142854,0.0038605223,0.002747158041205509,,0.0002273063,0,32.62606442828736,,,,7.544463568559952,5.3260993710290885,-121.20296206740353,,-88.0952380952381,78.57142857142857,,,-0.00594228878664291,0.13915848023886018,8996.100418186928,8768.299581813073,-1.1902088,0.056639344679292936,0.08547008547008547,0.29411766,0,-1.0448702892797292,1.7330284072597961,,2.587467977934786,1.0041488051414489,0.004140084283426404,398693772697.6,-0.11253641828106851,-0.03987784459271167,-0.16062438,0.7603851672382146,1.0248203021181435,-0.19914001,-0.41880405,0.19681329019452576,-730.88074,-0.0013645737693710521,0.24633291070472524,,-157083.0,24.63329132233137,-49824.99123530135,-171158.55491800563,0.6,88043.96,-0.9009682046041907,-72.4640625,8808.041727066544,-0.01123994288421589,-17.69859258768265,-18316.453,0.83954763,27718.504,165.50198,0.057889525,3688.7212,0.0,1846.0382,0.00045478344,0.0,-0.35714285714285715,,0.0,,,0.19406773852878856,0.8689724915357729,0.0,358.25646026581353,-0.36021406507038317,-0.0010668315777106077,-0.5291284984472313,-0.3908133035636371,0.01379937802095094,0.0007784832612786859
2026-02-13 00:00:00,8798.0,8798.0,8798.0,8798.0,5.0,439900.0,393714,-5.0,0.0,5.0,43990.0,263898.0,30.0,0.0,0.0,0.0,00:00,P2605,2026-02-13,8797.2,8872.0,,0.9915689810640217,,-1.1041841402149601,-0.00022727251,-0.00022729834,-0.003624022,-0.022661626,-3.889011061086801,0.0020326376,0.00022727251,0.0,-0.00022727273,-0.00022727273,0.0022100665952322685,0.0022149395630541194,31.571428571428573,0.0,0.0024578102059244424,,-0.00022729834,0,32.32786317969823,,,,10.714285714285714,7.586961603025859,-116.55781597978446,,-89.28571428571429,78.57142857142858,,,-0.004527587299155004,0.14732007527538543,8976.910989841259,8767.089010158741,-1.1682768,0.05923916394774874,0.08108108108108109,,0,-1.0636356942670573,1.7161526847013984,,2.5265506687927646,1.0036897838115693,0.0036846299190074205,338198916399.2,0.24058814631257786,-0.044463675372798966,-0.99994415,0.00012839640592780525,0.8741535466939209,-1.3413577,-0.99984854,0.19381321960470502,-730.8819,-0.0014448698687135992,0.26661781012031,,-157088.0,26.66178117708412,-46458.74704988014,-171158.55491800563,0.7,87980.0,-0.9008918160357315,-36.025,8808.04158518726,-0.01055411653309774,-15.274916465757414,-18321.453,0.0011363626,0.0056818128,165.50311,-1.0,-9.995457,0.0,0.0,0.0,0.0,-0.37142857142857144,,0.0,,,0.19406730923261123,0.8170862474739964,0.0,-0.9703365461630562,-0.3121855230609988,-0.0011948397701157124,-0.5174453748011715,-0.49733222176299313,0.01423737420388366,0.0004024845594279767
2026-02-13 09:30:00,8790.0,8790.0,8746.0,8762.0,41547.0,3.6422328e+09,391391,-4097.1772,17766.912,21864.088,364218204.0,4154416392.0,473890.0,-5349.0,9979.0,15328.0,09:30,P2605,2026-02-13,8788.0,8863.3,,0.9915042929834261,,-1.453778992268727,-0.004091859,-0.0041002533,-0.0052224994,-0.019471824,-3.1285814384579673,-0.0016003251,0.004091859,-0.003185438,-0.00090929755,-0.00090929755,0.0018162263501538282,0.0018182195283877407,32.714285714285715,0.005018258,0.0023091189502104084,,-0.0009096825,0,27.462245300978854,,,,10.43823326432022,9.565660849055297,-144.95271183169592,,-91.30434782608695,100.0,,,-0.007334737553797456,0.044647557797737596,8974.532520803086,8752.067479196912,-1.1953089,-0.12896579406189515,0.07920792079207921,0.36363637,-1,-0.14030057211791908,-1.3130819730242753,,2.5586932306249484,1.003538191318512,0.0035328493220731618,339416322760.8,0.7972627229181907,-0.04513092921755245,-0.21701032,1.0829077194349706,0.819701742291056,8308.358,8308.4,0.14703595514799564,-900.88635,-0.0011796902408544845,0.17367291239927132,,-198635.0,17.367291547148177,-44463.44287858234,-182489.55491800563,0.7,87665.36,-0.9011902074630239,-76.22578125,8801.257973056252,-0.013668464104368222,-11.469007471912773,-22418.63,16.765072,696538.44,182.26819,-0.1033831,-8127.8384,0.0,-4097.1772,0.0,0.0,-0.6323529411764706,,0.0,,,0.22021155133716208,1.276567734428549,0.0,-902.2457574656262,-0.3116489492711695,-0.0013750520270800085,-0.5407410910676985,-0.5405420068749729,0.014854376836007637,0.00043140216962947724
2026-02-13 10:45:00,8762.0,8772.0,8730.0,8732.0,42000.0,3.675818e+09,388630,-5150.7964,17428.602,22579.398,367581354.0,13940676772.0,1592977.0,-2561.0,11481.0,14042.0,10:45,P2605,2026-02-13,8777.6,8852.9,,0.9914943125981318,,-1.7283236064888587,-0.0034238696,-0.0034297444,-0.0059198737,-0.023266196,-3.4777736189633193,-0.0006991029,0.0034238696,-0.003423876,0.0,0.0,0.0018616778785741329,0.0018637759803518028,33.285714285714285,0.004799512,0.0023853041974855865,,0.0,0,24.194281972868954,,,,6.820856489048707,9.324458489218214,-152.19020369235054,48.38299879608378,-98.94736842105263,100.0,,,-0.008957120517304013,-0.005363979090103414,8972.516756439267,8733.283243560732,-1.5336039,-0.25796922235779535,0.009174311926605505,0.04761905,-1,0.05904450110656839,-1.39239694284632,,2.568013024077822,1.0036891758441926,0.003683858591830358,328103981359.2,0.6947994504487185,-0.043689222399967705,1.5181365,1.0597443492917376,0.8749198883735952,0.53632116,0.010903358,0.17185166630764928,-1044.6888,-0.0013331547205536931,0.1730435278651078,,-240635.0,17.304353088468847,-51695.96000136214,-220489.55491800563,0.9,87519.48,-0.9014237466757791,-150.50703125,8783.531405491074,-0.01602431868439615,-6.396748496351065,-27569.428,17.635654,740697.5,199.90384,-0.12874417,-10231.53,0.0,-5150.7964,0.0,0.0,-0.6076923076923076,,0.0,,,0.2409431099382124,1.599127264878137,0.0,-1241.048900074523,-0.40719096118175313,-0.0014277518296564398,-0.6315403677375467,-0.5513113058396761,0.015586079987288465,0.0006205832471070723
2026-02-13 13:45:00,8730.0,8746.0,8706.0,8712.0,47894.0,4.1784294e+09,385242,756.67444,23185.338,22428.662,417842826.0,11338876302.0,1299476.0,2701.0,15525.0,12824.0,13:45,P2605,2026-02-13,8760.8,8842.5,,0.9907605315238902,,-1.8873200055920685,-0.0022904277,-0.0022930547,-0.009549797,-0.02331841,-3.182681629882665,-0.0036565661,0.0022904277,-0.0020618557,-0.0002290426,-0.0002290426,0.0018633158065147974,0.0018654161106691947,35.0,0.0045840414,0.002403098874506818,,-0.00022908687,0,22.28994599319967,,,,4.184007356872471,7.1476990367471345,-156.01421712290403,49.949274204637966,-97.19626168224299,92.85714285714286,,25.631056322041374,-0.009431917020853829,0.000793326005723769,8973.207387138715,8711.792612861285,-1.8255578,-0.27666672301903805,0.024793388429752067,0.15,-1,0.06194751565899054,-1.39786757670005,,2.5716542372803204,1.0037167012691497,0.003711633285274729,324701060604.0,0.6445074280636819,-0.04452518893954706,-0.23706514,1.2315849835810955,0.8458217295265134,-1.0556155,0.1403333,0.17209761905649465,-1154.3866,-0.0013190983271066422,0.16304973808706913,,-288529.0,16.304974019543952,-60622.384278739104,-254015.3549180056,0.8,87243.27,-0.901540109404558,-206.18984375,8770.548983989052,-0.01743151713603126,-9.949566585116553,-26812.754,-1.733108,-83005.48,198.17073,0.016588675,1506.448,0.0,0.0,0.0,0.0,-0.6232876712328768,,0.0,,,0.2558039653490205,1.6874843242804516,0.0,193.56032184054814,-0.46671668659889914,-0.001639493717188348,-0.632416612487193,-0.5931594400648323,0.01644057435232476,0.0008112912125661161
2026-02-13 14:45:00,8714.0,8714.0,8674.0,8696.0,58511.0,5.0878725e+09,375814,1177.4525,28621.727,27444.273,508789858.0,11611918770.0,1335046.0,1047.0,18898.0,17851.0,14:45,P2605,2026-02-13,8740.0,8832.1,,0.9895721289387575,,-1.9999699478595416,-0.0018365383,-0.0018382268,-0.011818171,-0.023360312,-2.916078547355662,-0.0022913218,0.0018365383,-0.0020656416,0.00022956841,0.00022956841,0.0018640853045059284,0.0018661852938880732,34.714285714285715,0.004600892,0.002433865373256248,,0.00022957075,0,20.874413669193963,,,,4.315759662537821,5.106874502819668,-161.93914388860367,51.69106778045764,-90.9090909090909,100.0,,29.365688383776238,-0.009261348765931706,0.02298282409766142,8974.75733696334,8689.442663036662,-1.7401131,-0.30826368187650305,0.08029197080291971,0.55,-1,0.06523007967437443,-1.4007720060332574,,2.5787950953281236,1.0037672579288484,0.0037619295704644173,325948451528.8,0.6418047473084126,-0.04408701807274931,0.15222228,1.4897923849001646,0.9673274839209057,0.6404811,0.22167706,0.1723395517886528,-1261.8442,-0.001326978792986751,0.16664740616898885,,-347040.0,16.66474091668309,-56901.26382141706,-248164.2549180056,0.4,86955.83,-0.9016046935005314,-247.04296875,8756.903218105155,-0.018360963650760915,-13.298572323139524,-25635.3,-2.1624367,-126526.336,196.0083,0.021001197,2346.2869,0.0,0.0,0.0,0.0,-0.5595238095238095,,0.0,,,0.26885068586761013,1.7034000299776222,0.0,316.5589161397747,-0.3842400599519197,-0.0016589628825646027,-0.6333046544082971,-0.5836039346604465,0.017425767183760855,0.0009552133462037229
2026-02-13 15:00:00,8696.0,8706.0,8692.0,8698.0,17559.0,1.5274972e+09,371311,872.0886,8663.544,7791.4556,152748908.0,3680751812.0,423145.0,716.0,5460.0,4744.0,15:00,P2605,2026-02-13,8720.0,8821.4,,0.9885052259278573,,-1.9148642061534678,0.00022995472,0.00022992828,-0.011366248,-0.024012566,-2.865399448086189,0.00045722723,-0.00022995472,0.0002299908,0.0,0.0,0.0018305544496096914,0.0018326711204783956,32.285714285714285,0.0016093411,0.0024165788222576226,0.7478544011727872,0.0,0,21.54510932406456,,,,7.925278509159326,5.475015176189874,-138.18115545835818,53.308447529433046,-88.11881188118812,92.85714285714286,,30.215115697585315,-0.00667157405091217,0.08692722904067648,8970.768354289505,8672.031645710495,-1.4949038,-0.2684580754319335,0.08759124087591241,0.42857143,0,0.0708906383604889,-1.3307671048525351,,2.5661741705477383,1.0037130773067475,0.003707757935626432,344415080751.2,0.6419937267222198,-0.04478007590500883,-0.4091062,0.4541110902778227,1.0733304454085228,0.29994595,-0.6999026,0.18048371847759556,-1257.8065,-0.001377127859500982,0.20692024624169597,,-329481.0,20.69202487724885,-51004.28146874742,-250672.6834894342,0.4,86992.266,-0.9014592931952586,-190.98359375,8753.630621577266,-0.01723491929168861,-12.188289034389891,-24763.213,0.2005409,3521.2976,196.20885,0.052998383,1743.3755,0.0,0.0,0.0,0.0,-0.3695652173913043,,0.0,,,0.26410040521303946,1.4287468566654362,0.0,230.3189587283613,-0.34203120000165144,-0.0013686808981999224,-0.6631147601471629,-0.5766796147619124,0.018032396088623077,0.000805950918949009
2026-02-24 10:00:00,8840.0,8902.0,8832.0,8896.0,137318.0,1.2173444e+10,375593,4759.8696,67412.94,62653.066,1217297592.0,9609808740.0,1083117.0,2848.0,39747.0,36899.0,10:00,P2605,2026-02-24,8746.8,8819.8,,0.9917231683258124,,0.30796552477466366,0.022763848,0.02250862,0.01529336,-0.003584206,-0.44080929439106276,0.026855707,-0.022763848,0.0063348417,0.016325593,0.016325593,0.005654623384036183,0.005601356691823857,46.857142857142854,0.007894505,0.0025886740265525987,1.6137182957702472,0.016193764,1,58.788393639407545,,,,39.44683942078419,17.229292530827113,60.63689466741817,50.2989615359437,-2.6315789473684212,-14.285714285714278,,57.95220155661621,0.024955035971223023,0.7624192831033321,8964.98750127443,8674.612498725568,0.99909174,0.9746070537667331,0.8102189781021898,0.9142857,0,3.812714173579431,15.95906191734345,,2.70176461368513,1.0039182245731353,0.003910781018203124,336478929199.2,0.996284701257436,-0.08921013848991947,2.2089643,3.1645159766368116,1.3978367503551836,-8301.58,6.820377,0.007911789218963176,1868.0797,0.002245869088675319,0.3742221992138304,,-192163.0,37.422218902814855,-7753.108554587321,-136894.91206086276,0.8,88651.484,-0.8991905898208983,201.30078125,8872.364426003838,0.0053749576072417565,16.074767861373257,-20003.344,108.35295,1.4878811e+07,304.5618,0.036595814,9105.2,0.0,4759.8696,0.022763848,0.0,0.8373493975903614,,0.0,,,0.14589318204452262,-0.9421939776201901,0.0,694.4325262782138,0.02720800871229373,-0.0009190406209589648,-0.03205016745455819,0.6028007018647017,0.017740081432291888,-0.0017144413703794876
2026-02-24 11:15:00,8898.0,8910.0,8842.0,8854.0,59819.0,5.313638e+09,375323,-1481.8291,27816.086,29297.914,531367250.0,9538876568.0,1073612.0,2207.0,17925.0,15718.0,11:15,P2605,2026-02-24,8771.2,8816.5,,0.9948619066522998,,-0.16060030343206017,-0.0047212243,-0.0047324044,0.013971567,-0.007399082,-0.9534699202654061,-0.0012973547,0.0047212243,-0.0049449313,0.00022482015,0.00022482015,0.005744642556617003,0.005692135653127873,48.714285714285715,0.007661128,0.0027325074774565672,1.6184232015866868,0.00022480344,0,53.03696903046805,,,,61.840265204040485,36.404127711328,57.70907649623187,47.6383425556116,-23.728813559322035,-21.42857142857143,,52.10692384316536,0.019814772983962108,0.6354360682390838,8954.941703482567,8678.058296517433,0.7969035,0.7171450272589567,0.703125,0.1764706,0,3.7157449721522036,15.383506143654834,,2.711722113478631,1.004100775718689,0.004092994536040351,317296841416.8,0.9762685995303528,-0.0881923094009753,0.20111239,1.3628105076223662,1.4630796797273422,-0.5752795,-0.5643761,0.016885024596394887,1585.6608,0.0019486326659774198,0.3686147187117613,,-251982.0,36.8614710620861,-1670.2953280566726,-175601.32382556863,0.9,88828.6,-0.899639473259018,486.63125,8878.577377129905,0.0008468590011415939,33.151799418039154,-21485.172,6.9960475,418496.56,311.55783,-0.025945095,-2935.9358,0.0,0.0,0.0,0.0,0.2894736842105263,,0.0,,,0.15556870619575341,-0.8480038543438876,0.0,-230.52623613329382,-0.0848867908516329,-0.0013383988449017384,-0.0652343422887729,0.5715923803692822,0.017731663988665953,-0.0028237644144492504
2026-02-24 14:15:00,8854.0,8870.0,8834.0,8854.0,38517.0,3.4093627e+09,374921,-1154.8223,17830.088,18984.912,340937542.0,9916866302.0,1120240.0,-668.0,10119.0,10787.0,14:15,P2605,2026-02-24,8799.6,8814.4,,0.9983209293882738,,-0.15588412834237944,0.0,0.0,0.016299367,-0.0047212243,-0.6241428018818266,0.0022904277,-0.0,0.0,0.0,0.0,0.005718533368803236,0.0056660904699821395,49.142857142857146,0.0040668882,0.0027390589415753853,1.6193004137087668,0.0,0,53.03696903046805,-37.603380393795305,-57.33193467374521,19.728554279949904,83.30359797799584,61.530234200940164,44.083333333330785,44.98831237204526,-23.728813559322035,-21.42857142857143,,53.90700031620624,0.018769189067088285,0.6471193747511518,8948.984585024857,8679.815414975143,0.6593906,0.6940454923593344,0.7317073170731707,0.5555556,0,3.69200241808635,15.293428548684407,,2.706234754090822,1.0041134357452393,0.004105195350712165,1705458339516309.5,0.9743738807702415,-0.04338327518186586,-0.02176565,0.8783608127522747,1.421741807484436,-0.4964409,-0.3561076,0.010535176620151293,1585.6608,0.0020714925930777634,0.36887896193124714,,-251982.0,36.887895421478966,2331.685415650427,-171321.65715890197,0.9,88515.79,-0.8996021259230701,495.62578125,8869.64497070311,0.0011181506262557645,35.043026074854424,-22639.994,-0.0,-0.0,311.55783,-0.031368308,-2309.6445,0.0,0.0,0.0,0.0,0.2627118644067797,,0.0,,,0.151662700127833,-0.9540849369801374,0.0,-175.1434629724291,-0.061567346037557515,-0.0011446942433914436,-0.04175961155642252,0.5598210572103431,0.0178396831921443,-0.003385944642285341
2026-02-24 15:00:00,8852.0,8858.0,8828.0,8838.0,21391.0,1.892068e+09,372000,-1316.1581,9691.921,11008.079,189203626.0,5652332102.0,638951.0,-2337.0,5296.0,7633.0,15:00,P2605,2026-02-24,8828.0,8811.0,,1.0019294064237885,,-0.32673420462455033,-0.0018070936,-0.0018087284,0.016329288,-0.0076352954,-1.0614911460751102,2.9444695e-05,0.0018070936,-0.0015815635,-0.0002258866,-0.0002258866,0.005719799869887739,0.005666980740233957,48.57142857142857,0.003392538,0.002766183565603632,1.6433871949791052,-0.00022592711,0,50.83948833835521,-32.36687986277502,-52.338923711551175,19.972043848776153,74.01129943502825,73.05172087235485,35.79211516872299,42.3883455307568,-30.508474576271187,-21.42857142857143,,56.35964780177305,0.01598722606924631,0.6053686064283162,8939.121652716212,8682.878347283788,0.4318182,0.6027836588614949,0.6666666666666666,0.33333334,0,3.7744634708913645,15.7587793302917,,2.7128065629233453,1.0041934251785278,0.004185089922975749,1705457439363784.8,0.9787411243134985,-0.04309171259204896,0.38390374,0.48453260305746393,1.244024037492327,-0.6663119,-0.44463485,0.017533873665123947,1547.0052,0.0019940832672718594,0.3868899785925826,,-273373.0,38.68899706176022,1488.1455305926502,-178451.99049223532,0.9,88451.59,-0.8997503693239306,278.29609375,8865.830689084558,-0.0004033678422472117,22.168067971385316,-23956.152,2.3784208,50876.8,313.93625,-0.063582525,-2622.8367,0.0,0.0,0.0,0.0,0.19491525423728814,,0.0,,,0.15218536333299398,-0.994794959750833,0.0,-200.29999576896375,-0.07432678600399542,-0.0011122345001370246,-0.06762432851948069,0.5612609436225758,0.0179522705351014,-0.003341143726201605
2026-02-24 22:00:00,8808.0,8808.0,8776.0,8800.0,70233.0,6.1760266e+09,376277,-693.2586,32995.87,33689.13,617597170.0,12980502032.0,1476115.0,-138.0,18247.0,18385.0,22:00,P2605,2026-02-25,8848.4,8805.9,,1.004826309633314,,-0.7344646930539215,-0.0042996407,-0.0043089106,0.011726856,-0.011458099,-1.6890248940961274,-0.0045295954,0.0042996407,-0.00090826524,-0.003394433,-0.003394433,0.005787088586913302,0.005734661598657438,50.42857142857143,0.0036396233,0.002729412271204066,1.6567160804413628,-0.003400199,0,45.96811552156997,-30.926694206131288,-48.0564778104672,17.129783604335913,66.38418079096044,74.56635940132817,-20.24482109228211,39.84324215033637,-46.610169491525426,-21.428571428571423,,57.11625882398737,0.01076855679999984,0.47557537530191973,8926.67974734374,8685.12025265626,0.022732439,0.4193645930979472,0.5206611570247934,0.75,0,3.7358542679558884,15.491496230337537,,2.7149627118409603,1.0041278779506684,0.004119772627018392,1705396316105826.5,0.940104788492023,-0.043028165987754705,0.018918037,1.5885182831255131,1.4804638465244306,2.9831994,2.2832968,0.026410841190324368,1245.0286,0.00168392086438897,0.3776298913897578,,-343606.0,37.762988605218965,12181.206893015158,-143335.49049223532,0.5,87936.25,-0.9001215459780142,-180.74765625,8793.69292500923,-0.0041159644646598425,-17.008969003455714,-24649.41,2.980763,209347.92,316.91702,-0.010396008,-1374.6958,0.0,0.0,0.0,0.0,0.03389830508474576,,0.0,,,0.16548526055089544,-0.757477242973064,0.0,-114.72408103594987,0.03635549026750927,-0.0009825413082061069,-0.10047850121641069,0.5347240396633488,0.018292883704924226,-0.002636170301976595
2026-02-24 23:00:00,8802.0,8820.0,8768.0,8818.0,48387.0,4.2559473e+09,372464,-135.70299,23129.148,23264.852,425594570.0,13618386810.0,1548212.0,870.0,14932.0,14062.0,23:00,P2605,2026-02-25,8832.8,8803.4,,1.0033396187836516,,-0.5171330824912703,0.0020455122,0.0020434228,-0.008767962,-0.005638242,-0.8518623415296129,-0.020718336,-0.0020455122,0.0018177687,0.00022727273,0.00022727273,0.0057617929632213655,0.005709708704688638,51.714285714285715,0.0059131454,0.0027485908864010354,1.6808196976893919,0.0002273063,0,48.486073307276584,-28.010005224929046,-44.047183293359566,16.03717806843052,61.29943502824858,67.23163841807907,-4.45571176154481,37.22120559233734,-38.983050847457626,-21.42857142857143,,61.46347371004117,0.011859012003447389,0.5621859509422581,8920.78985879268,8686.01014120732,0.63912344,0.5075670745480437,0.6101694915254238,0.96153843,0,3.629978855122983,14.878194339238371,,2.724461423346191,1.0041537761688233,0.0041439880849793555,1705402347636629.5,0.4407029471819938,0.0,0.27173567,1.0817608375614942,1.0657178595501662,-7.1314273,-0.31105036,0.012622033287879827,1344.0048,0.001937735449983465,0.4368715746813469,,-295219.0,43.68715712669302,29659.82507548033,-98670.56741531224,0.5,87956.42,-0.8998636479879112,-232.38984375,8794.977805640727,-0.001508381260889822,-24.315118867224083,-24785.113,-0.2775821,-13431.365,316.63943,-0.0029250146,-270.30017,0.0,0.0,0.0,0.0,0.11016949152542373,,0.0,,,0.15341988975550142,-1.009861932488821,0.0,-20.819537407961406,0.15539223019337506,-0.000641512917354703,-0.04951322933984956,0.5254434015556538,0.018216256806680126,-0.002184490691781172
2026-02-25 00:00:00,8818.0,8818.0,8818.0,8818.0,2.0,176360.0,372462,-0.40000004,0.8,1.2,17636.0,343826.0,39.0,2.0,2.0,0.0,00:00,P2605,2026-02-25,8825.6,8800.9,,1.0028065311502234,,-0.503592849931705,0.0,0.0,-0.004065931,-0.005638242,-0.8797562770330435,0.0047212243,-0.0,0.0,0.0,0.0,0.0057617929632213655,0.005709708704688638,48.285714285714285,0.0,0.0027485908864010354,1.6559339534411928,0.0,0,48.486073307276584,-25.40564770148194,-40.31887617498404,14.913228473502102,58.474576271186436,62.05273069679847,25.448613376832846,34.78645735990966,-38.983050847457626,-21.42857142857143,,62.331643849683324,0.01096732333097554,0.5752191616995622,8914.5678448259,8687.232155174099,0.9848832,0.5073149310504012,0.6101694915254238,,0,3.629978855122983,14.878194339238371,,2.7213315119914636,1.0041537761688233,0.0041439880849793555,1705446187635810.5,0.8845071035566009,0.0,1.0,4.4712820730652204e-05,0.7982579885043337,-0.43558258,-0.9999587,0.012622033291375186,1344.0048,0.0019377332839430202,0.3849700160488001,,-295219.0,38.49700078986829,34113.82114326331,-98670.56741531224,0.5,88180.0,-0.8998352114475231,-116.675,8794.978077388781,-0.0009371828436111354,-22.018667007246986,-24785.514,-0.0,-0.0,316.63943,-0.20000002,-0.8000001,0.0,0.0,0.0,0.0,0.11016949152542373,,0.0,,,0.15341970646591602,-0.9757934358348326,0.0,-0.06136788807308267,0.13467326616759173,-0.0006902363633603922,-0.04951322933984956,0.5266865779401093,0.018050664723401135,-0.0016687655889546097
