,factor,ic_ir,residual_ic_ir
351,x_liquidity_60min,0.13913736287996997,0.05170183206591443
352,x_aroon_osc_60min,0.13753326613164013,0.05136131416904767
353,x_mfi_240min,0.0887399196470316,0.05061291834043017
354,x_money_flow_ratio_240min,0.0887399196470316,0.05061291834043017
355,x_vol_change_rate_240min,0.02113648420414069,0.05052268100406991
356,x_williams_r_240min,0.13171386449500197,0.050184653437078786
357,x_close_pos_ratio_240min_1,0.09307248888246925,0.049744182664860394
358,x_linearreg_ma_60min,0.17762225204970128,0.04936836103570639
359,x_williams_r_240min_1,0.10517355067157763,0.04764931440347153
360,x_price_delta_60min,0.1328122511628308,0.044699687730922574
361,x_ease_of_movement_240min,0.12938749964881127,0.04438709792105542
362,x_mom5_240min_1,0.04311467252729649,0.04425953472783376
363,x_vol_price_corr_240min_1,0.05589819967590369,0.04246525459894984
364,x_parkinson_vol_60min_1,0.19358792412724263,0.042301806000966835
365,x_atr_240min,0.484866991887821,0.04195390776278111
366,x_p_ret_2h_1,0.37915092046628174,0.041912819881323025
367,x_macd_60min_1,0.027959093430783708,0.041208475235222516
368,x_roc_60min,0.24705283567183423,0.0401405958298551
369,x_macd_signal_60min_1,0.018693791828129466,0.040079072797241704
370,x_liquidity_60min_1,0.14910911152995257,0.04005486045146137
371,x_macd_signal_60min,0.006309632483963271,0.0400233394085895
372,x_mom5_240min,0.1033745465073991,0.03997241353330489
373,x_boll_pos_240min_1,0.02813782136379553,0.03816152806243768
374,x_qstick_60min,0.0938212444428868,0.03658909727258088
375,x_spread_20h,,0.03558632568487137
376,x_pvt_60min_1,0.7179664857768628,0.03527471488594632
377,x_money_flow_ratio_240min_1,0.09505859798613704,0.03342842919413443
378,x_mfi_240min_1,0.09505859798613704,0.03342842919413443
379,x_macd_hist_240min,0.03228367078974358,0.0331957315910053
380,x_trix_60min,0.0015659953857716903,0.03316692593817804
381,x_macd_240min,0.012123033263005492,0.032671563911854384
382,x_trend_break_60min_1,0.037734428000673934,0.0322986691333496
383,x_snr_60min,0.13462727781067216,0.03221330877171792
384,x_ma_bar_ret_1,,0.03182854835041774
385,x_price_impact_240min,0.06536312039151006,0.03158929216067632
386,x_trix_60min_1,0.007816988145863978,0.03152341227558572
