trial,score,cv_score,mac,n_factors,optional,all_factors
29,4.04575193259668,4.081294503187565,0.1421702823635414,6,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator
9,4.02163612754765,4.05514623055334,0.13404041202275885,6,x_hurst_exponent|x_kurtosis|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator,x_hurst_exponent|x_kurtosis|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator
25,4.00119224364852,4.049397734341575,0.19282196277222052,6,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_open_interest,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_open_interest
27,3.8492081249393135,3.8768271306909536,0.11047602300656094,6,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_open_interest|x_liquidity_indicator,x_hurst_exponent|x_kyle_lambda_lag|x_parabolic_sar|x_accumulation_distribution|x_open_interest|x_liquidity_indicator
28,3.8099251935451286,3.857284601560356,0.1894376320609109,6,x_hurst_exponent|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_hurst_exponent|x_parabolic_sar|x_accumulation_distribution|x_price_volume_trend|x_open_interest|x_liquidity_indicator
10,3.6183488875740135,3.6294189905789893,0.04428041201990295,4,x_trend_strength|x_kyle_lambda_lag|x_accumulation_distribution|x_liquidity_indicator,x_trend_strength|x_kyle_lambda_lag|x_accumulation_distribution|x_liquidity_indicator
30,3.5969139908896945,3.6580277672197496,0.2444551053202206,4,x_accumulation_distribution|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_accumulation_distribution|x_price_volume_trend|x_open_interest|x_liquidity_indicator
5,3.4187371482958464,3.4441083609209038,0.10148485050022886,6,x_kyle_lambda_lag|x_kurtosis|x_parabolic_sar|x_accumulation_distribution|x_open_interest|x_liquidity_indicator,x_kyle_lambda_lag|x_kurtosis|x_parabolic_sar|x_accumulation_distribution|x_open_interest|x_liquidity_indicator
16,3.319049392765102,3.34272173968263,0.09468938767011108,5,x_kyle_lambda_lag|x_kurtosis|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator,x_kyle_lambda_lag|x_kurtosis|x_accumulation_distribution|x_price_volume_trend|x_liquidity_indicator
17,2.4411952536718995,2.458634988052609,0.06975893752283788,7,x_trend_strength|x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_trend_strength|x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_price_volume_trend|x_open_interest|x_liquidity_indicator
18,2.3544676333163177,2.367627208719913,0.05263830161438167,5,x_trend_strength|x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_liquidity_indicator,x_trend_strength|x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_liquidity_indicator
11,1.694414272044741,1.7107384734273494,0.06529680553043367,4,x_trend_strength|x_hurst_exponent|x_kurtosis|x_accumulation_distribution,x_trend_strength|x_hurst_exponent|x_kurtosis|x_accumulation_distribution
3,1.5573919041951534,1.5802334431504979,0.09136615582137746,5,x_trend_strength|x_hurst_exponent|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_trend_strength|x_hurst_exponent|x_price_volume_trend|x_open_interest|x_liquidity_indicator
6,1.0468039907027995,1.0633725214117293,0.0662741228357191,4,x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_open_interest,x_hurst_exponent|x_kyle_lambda_lag|x_kurtosis|x_open_interest
4,0.941789814344533,0.9462477505554787,0.01783174484378291,3,x_kurtosis|x_parabolic_sar|x_liquidity_indicator,x_kurtosis|x_parabolic_sar|x_liquidity_indicator
1,0.6211744865344536,0.6394847870975637,0.07324120225244055,3,x_hurst_exponent|x_kyle_lambda_lag|x_price_volume_trend,x_hurst_exponent|x_kyle_lambda_lag|x_price_volume_trend
