date,signal,signal_zscore,position,price,actual_ret,strategy_return
2018-05-22 14:10:00,0.0,0.0,0.0,5172.0,-0.00038714672861017707,-0.0
2018-05-22 14:55:00,0.0,0.0,0.0,5170.0,-0.0034856700232378524,-0.0
2018-05-22 21:35:00,0.0,0.0,0.0,5166.0,0.0,0.0
2018-05-23 09:40:00,0.0,0.0,0.0,5164.0,-0.0011659541391372263,-0.0
2018-05-23 10:40:00,0.0,0.0,0.0,5146.0,0.0015564202334630295,0.0
2018-05-23 11:25:00,0.0,0.0,0.0,5146.0,-0.0007770007770008247,-0.0
2018-05-23 14:10:00,0.0,0.0,0.0,5140.0,-0.00038880248833594866,-0.0
2018-05-23 14:55:00,0.0,0.0,0.0,5148.0,0.00388953714507978,0.0
2018-05-23 21:35:00,0.0,0.0,0.0,5144.0,0.0030995738086012636,0.0
2018-05-24 09:40:00,0.0,0.0,0.0,5142.0,0.0007724990343762617,0.0
2018-05-24 10:40:00,0.0,0.0,0.0,5162.0,-0.0011578541103820505,-0.0
2018-05-24 11:25:00,0.0,0.0,0.0,5178.0,0.0007727975270479526,0.0
2018-05-24 14:10:00,0.0,0.0,0.0,5182.0,-0.00038610038610042974,-0.0
2018-05-24 14:55:00,0.0,0.0,0.0,5176.0,-0.0034762456546929554,-0.0
2018-05-24 21:35:00,0.0,0.0,0.0,5180.0,-0.0003875968992248513,-0.0
2018-05-25 09:40:00,0.0,0.0,0.0,5178.0,-0.003101977510663101,-0.0
2018-05-25 10:40:00,0.0,0.0,0.0,5160.0,-0.001555814858031912,-0.0
2018-05-25 11:25:00,0.0,0.0,0.0,5158.0,-0.0019477989871444779,-0.0
2018-05-25 14:10:00,0.0,0.0,0.0,5142.0,-0.005464480874316946,-0.0
2018-05-25 14:55:00,0.0,0.0,0.0,5134.0,-0.0007849293563578774,-0.0
2018-05-25 21:35:00,0.0,0.0,0.0,5124.0,-0.00235663786331497,-0.0
2018-05-28 09:40:00,0.0,0.0,0.0,5096.0,-0.0007874015748031704,-0.0
2018-05-28 10:40:00,0.0,0.0,0.0,5092.0,-0.005910165484633523,-0.0
2018-05-28 11:25:00,0.0,0.0,0.0,5080.0,0.0003963535473643365,0.0
2018-05-28 14:10:00,0.0,0.0,0.0,5076.0,0.003961965134706924,0.0
2018-05-28 14:55:00,0.0,0.0,0.0,5046.0,0.0015785319652723562,0.0
2018-05-29 09:40:00,0.0,0.0,0.0,5048.0,0.0003940110323088497,0.0
2018-05-29 10:40:00,0.0,0.0,0.0,5068.0,-0.0023631350925561456,-0.0
2018-05-29 11:25:00,0.0,0.0,0.0,5076.0,-0.0007895775759968471,-0.0
2018-05-29 14:10:00,0.0,0.0,0.0,5078.0,0.0011853022520742496,0.0
2018-05-29 14:55:00,0.0,0.0,0.0,5066.0,-0.00039463299131803353,-0.0
2018-05-29 21:35:00,0.0,0.0,0.0,5062.0,0.0007895775759967361,0.0
