trial,cv_score,mac,n_factors,optional,all_factors
75,0.956684491468011,0.08449478237683192,11,x_adx|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
18,0.9528632125002293,0.08809737211262783,9,x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
6,0.9242119921588585,0.06083505823208915,9,x_adx|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_open_interest
61,0.8782956927543846,0.09281302130980151,8,x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest
13,0.8483351970051898,0.07279718896343819,8,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_price_volume_trend|x_open_interest
11,0.846731613845967,0.09192154997445841,8,x_spread_8h|x_stoch_k|x_kurtosis|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_stoch_k|x_kurtosis|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest
1,0.8270442070781467,0.06545703436833504,6,x_hurst_exponent|x_spread_8h|x_volatility_ratio|x_boll_lower|x_parkinson_volatility,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_volatility_ratio|x_boll_lower|x_parkinson_volatility
15,0.8076956733012151,0.06247536615414339,8,x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_volume_trend,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_volume_trend
71,0.7925012845126918,0.09080076394175313,9,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend
57,0.7408036026028242,0.08168719391001653,7,x_spread_8h|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend,x_ma_ret_4h|x_spread_8h|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend
12,0.6811011991657469,0.12132033861688847,7,x_skewness|x_price_ma250_dev|x_volatility_ratio|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_parkinson_volatility|x_price_volume_trend|x_open_interest
2,0.6495056216956736,0.09778125481038398,8,x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_volume_trend|x_open_interest
3,0.6282583976170781,0.10059905153535698,6,x_adx|x_stoch_k|x_price_ma250_dev|x_boll_lower|x_open_interest,x_ma_ret_4h|x_adx|x_stoch_k|x_price_ma250_dev|x_boll_lower|x_open_interest
36,0.55224756237416,0.09030201182775817,6,x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact,x_ma_ret_4h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact
53,0.49183898078603366,0.10654506000567242,7,x_spread_8h|x_volatility_ratio|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_volatility_ratio|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
97,0.42031267961779434,0.11943308064052155,6,x_skewness|x_stoch_k|x_price_ma250_dev|x_price_impact|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_price_impact|x_open_interest
14,0.3123393407486648,0.0678404266007518,6,x_adx|x_hurst_exponent|x_stoch_k|x_kurtosis|x_parkinson_volatility,x_ma_ret_4h|x_adx|x_hurst_exponent|x_stoch_k|x_kurtosis|x_parkinson_volatility
