date,x_ma_ret_1h,x_ma_ret_2h,x_ma_ret_4h,x_ma_ret_6h,x_ma_ret_8h,x_ma_ret_12h,var_explained
2025-06-23 22:00:00,0.31427576182740297,0.38835893844040825,0.44334445843152764,0.45495113697808853,0.4416613509474572,0.38962608444624536,0.6728283960956996
2025-06-23 23:00:00,0.31431627389940975,0.3886126927488326,0.4433153930376761,0.4549091027910662,0.44161790946385915,0.3894717544712843,0.6727084723789537
2025-06-24 10:00:00,0.31247354609507766,0.3883024303222884,0.44378197799611346,0.4555560519532007,0.4422009331065786,0.38931488526758556,0.6701207894414506
2025-06-24 11:15:00,0.3127973027961048,0.38763054868933056,0.44407922261832183,0.4559132147790528,0.4423110296530556,0.3888420537468654,0.6683479193242339
2025-06-24 14:15:00,0.31557047478568917,0.3883050669251713,0.4433607507214691,0.45518233712204703,0.44164346431470247,0.38836295596218673,0.670191938395842
2025-06-24 15:00:00,0.3156535375156387,0.3898025388211045,0.44298481892467684,0.45470119764582595,0.4412950300506876,0.3881839673360692,0.6714125336560987
2025-06-24 22:00:00,0.3153768711896648,0.38973062791062496,0.44338709387192815,0.45453329913230556,0.4412576098934837,0.3882609347665632,0.6719757425662257
2025-06-24 23:00:00,0.3150554396462425,0.3894462461140342,0.4442050298160624,0.45437102167641846,0.44110025040925865,0.3882410676019831,0.6724416606941435
2025-06-25 10:00:00,0.31497048698838764,0.3891852709545768,0.4439582736542848,0.45421957017894665,0.44116514986872446,0.3889567598846647,0.672972551657776
2025-06-25 11:15:00,0.3149564506627552,0.38908459003927265,0.4437589546678168,0.4544104926760175,0.4410993605482028,0.3891478695842022,0.6734801314174785
2025-06-25 14:15:00,0.3148579407320483,0.3890279921363974,0.4436764115292912,0.4543729105023412,0.4412107086240491,0.38929591462264784,0.6736987070956956
2025-06-25 15:00:00,0.31327848351167237,0.3885704732051347,0.443690708579176,0.45489617218411926,0.44122235610972194,0.3903849884966064,0.6724046815239039
2025-06-25 22:00:00,0.3139333650655494,0.38840189806606074,0.4436149751457267,0.45478303212465193,0.44104825557503624,0.390441278106559,0.6722299659498685
2025-06-25 23:00:00,0.3138762847064798,0.3886687484233786,0.44352405846052345,0.45480196070752166,0.44094902426481863,0.3904149408015348,0.6720705761206481
2025-06-26 10:00:00,0.31478535985499256,0.38898878420148575,0.44339495013881497,0.45456309391936156,0.44068891548811384,0.3900826766086627,0.6724811770263732
2025-06-26 11:15:00,0.3147305151157284,0.38936202057281055,0.44343909481082655,0.4543502284989439,0.4406041439108831,0.39004813448511316,0.6730915323698156
2025-06-26 14:15:00,0.31470890343549973,0.389386368625773,0.44357375496121165,0.4543618270552847,0.44052162475823803,0.38996783735561485,0.673279724173056
2025-06-26 15:00:00,0.31462391395214184,0.3892569696161037,0.4435538481567767,0.45426586432998606,0.4406738400884405,0.3901280294035244,0.6736250182494311
2025-06-26 22:00:00,0.31451725289661536,0.38923270250631814,0.4434993407757475,0.45424930054221213,0.4407707280919988,0.39021003815334165,0.6738961108619358
2025-06-26 23:00:00,0.31440851892943267,0.3891107904062955,0.4434032894017543,0.45426319645166585,0.4407390644127931,0.3905478516286367,0.6741489611862933
2025-06-27 10:00:00,0.3143760245269015,0.3890836340416308,0.4433860189466235,0.4542451299339044,0.44073614499927416,0.39064496867205906,0.6742176878430218
2025-06-27 11:15:00,0.31432279797926843,0.38902668559094933,0.44334011480511976,0.45422438488905575,0.44078674616129143,0.39076362644684326,0.6743226531556432
2025-06-27 14:15:00,0.314280751240259,0.3889813362275717,0.44330516089069183,0.45422498077187756,0.4407907219255967,0.3908770524106638,0.6744040304004467
2025-06-27 15:00:00,0.3142785121727773,0.388979179316023,0.44330392518229944,0.45422306048337263,0.44079199716490447,0.39088319396407734,0.6744112052430162
